"xtmp","power_x","power_x_l","power_x_u","power_x_cl","power_x_cu","precision_x","precision_x_l","precision_x_u","precision_x_cl","precision_x_cu","no_clusters_x","no_clusters_l","no_clusters_u","no_clusters_cl","no_clusters_cu"
942,0.949675772167815,0.949675772167815,0.949675772167815,0.946661193041098,0.952616009754677,603145.069229993,603145.069229993,603145.069229993,594351.785264016,612202.449243538,6,6,6,6,6
943,0.949885085590909,0.949885085590909,0.949885085590909,0.946875646728924,0.952819990370033,603773.497281449,603773.497281449,603773.497281449,594962.013845797,612849.903245731,6,6,6,6,6
944,0.950093587810403,0.950093587810403,0.950093587810403,0.947089291932197,0.95302315771253,604401.900659157,604401.900659157,604401.900659157,595572.199931071,613497.352087263,6,6,6,6,6
945,0.950301281624618,0.950301281624618,0.950301281624618,0.947302131382746,0.953225514648964,605030.279364568,605030.279364568,605030.279364568,596182.343524279,614144.795768195,6,6,6,6,6
946,0.950508169824285,0.950508169824285,0.950508169824285,0.947514167805071,0.953427064038252,605658.633399137,605658.633399137,605658.633399137,596792.444629857,614792.234288589,6,6,6,6,6
947,0.950714255192543,0.950714255192543,0.950714255192543,0.947725403916347,0.953627808731437,606286.962764315,606286.962764315,606286.962764315,597402.503252245,615439.667648507,6,6,6,6,6
948,0.950919540504953,0.950919540504953,0.950919540504953,0.947935842426434,0.953827751571699,606915.267461556,606915.267461556,606915.267461556,598012.519395879,616087.095848011,6,6,6,6,6
949,0.951124028529503,0.951124028529503,0.951124028529503,0.948145486037885,0.95402689539436,607543.547492313,607543.547492313,607543.547492313,598622.493065195,616734.518887161,6,6,6,6,6
950,0.951327722026615,0.951327722026615,0.951327722026615,0.948354337445951,0.954225243026894,608171.802858037,608171.802858037,608171.802858037,599232.42426463,617381.93676602,6,6,6,6,6
951,0.951530623749156,0.951530623749156,0.951530623749156,0.948562399338592,0.954422797288935,608800.033560182,608800.033560182,608800.033560182,599842.31299862,618029.349484649,6,6,6,6,6
952,0.951732736442442,0.951732736442442,0.951732736442442,0.948769674396482,0.954619560992282,609428.239600199,609428.239600199,609428.239600199,600452.159271598,618676.757043111,6,6,6,6,6
953,0.95193406284425,0.95193406284425,0.95193406284425,0.948976165293021,0.954815536940911,610056.420979541,610056.420979541,610056.420979541,601061.963087999,619324.159441467,6,6,6,6,6
954,0.952134605684824,0.952134605684824,0.952134605684824,0.949181874694337,0.955010727930983,610684.57769966,610684.57769966,610684.57769966,601671.724452256,619971.556679778,6,6,6,6,6
955,0.952334367686884,0.952334367686884,0.952334367686884,0.949386805259302,0.955205136750847,611312.709762008,611312.709762008,611312.709762008,602281.443368803,620618.948758106,6,6,6,6,6
956,0.952533351565633,0.952533351565633,0.952533351565633,0.949590959639533,0.955398766181058,611940.817168036,611940.817168036,611940.817168036,602891.119842072,621266.335676513,6,6,6,6,6
957,0.952731560028767,0.952731560028767,0.952731560028767,0.949794340479405,0.955591618994377,612568.899919197,612568.899919197,612568.899919197,603500.753876494,621913.717435061,6,6,6,6,6
958,0.952928995776485,0.952928995776485,0.952928995776485,0.949996950416056,0.955783697955783,613196.958016942,613196.958016942,613196.958016942,604110.345476499,622561.094033811,6,6,6,6,6
959,0.953125661501492,0.953125661501492,0.953125661501492,0.950198792079401,0.955975005822482,613824.991462723,613824.991462723,613824.991462723,604719.894646519,623208.465472825,6,6,6,6,6
960,0.953321559889015,0.953321559889015,0.953321559889015,0.950399868092134,0.956165545343916,614453.00025799,614453.00025799,614453.00025799,605329.401390985,623855.831752165,6,6,6,6,6
961,0.953516693616805,0.953516693616805,0.953516693616805,0.950600181069739,0.956355319261772,615080.984404196,615080.984404196,615080.984404196,605938.865714323,624503.192871892,6,6,6,6,6
962,0.953711065355152,0.953711065355152,0.953711065355152,0.950799733620503,0.956544330309988,615708.943902791,615708.943902791,615708.943902791,606548.287620963,625150.548832068,6,6,6,6,6
963,0.953904677766887,0.953904677766887,0.953904677766887,0.950998528345516,0.956732581214767,616336.878755227,616336.878755227,616336.878755227,607157.667115334,625797.899632755,6,6,6,6,6
964,0.954097533507399,0.954097533507399,0.954097533507399,0.951196567838689,0.956920074694582,616964.788962954,616964.788962954,616964.788962954,607767.004201862,626445.245274014,6,6,6,6,6
965,0.954289635224637,0.954289635224637,0.954289635224637,0.951393854686758,0.957106813460189,617592.674527423,617592.674527423,617592.674527423,608376.298884974,627092.585755908,6,6,6,6,6
966,0.954480985559125,0.954480985559125,0.954480985559125,0.951590391469293,0.957292800214631,618220.535450085,618220.535450085,618220.535450085,608985.551169096,627739.921078497,6,6,6,6,6
967,0.954671587143965,0.954671587143965,0.954671587143965,0.951786180758709,0.957478037653255,618848.371732391,618848.371732391,618848.371732391,609594.761058654,628387.251241843,6,6,6,6,6
968,0.954861442604853,0.954861442604853,0.954861442604853,0.951981225120272,0.957662528463713,619476.183375791,619476.183375791,619476.183375791,610203.928558073,629034.576246009,6,6,6,6,6
969,0.955050554560082,0.955050554560082,0.955050554560082,0.952175527112113,0.957846275325979,620103.970381735,620103.970381735,620103.970381735,610813.053671776,629681.896091055,6,6,6,6,6
970,0.955238925620557,0.955238925620557,0.955238925620557,0.952369089285234,0.958029280912354,620731.732751674,620731.732751674,620731.732751674,611422.136404188,630329.210777044,6,6,6,6,6
971,0.955426558389802,0.955426558389802,0.955426558389802,0.952561914183516,0.958211547887479,621359.470487058,621359.470487058,621359.470487058,612031.176759731,630976.520304037,6,6,6,6,6
972,0.955613455463969,0.955613455463969,0.955613455463969,0.952754004343734,0.958393078908341,621987.183589336,621987.183589336,621987.183589336,612640.174742828,631623.824672096,6,6,6,6,6
973,0.955799619431847,0.955799619431847,0.955799619431847,0.952945362295559,0.958573876624286,622614.87205996,622614.87205996,622614.87205996,613249.1303579,632271.123881283,6,6,6,6,6
974,0.955985052874876,0.955985052874876,0.955985052874876,0.953135990561575,0.958753943677029,623242.535900378,623242.535900378,623242.535900378,613858.043609369,632918.417931659,6,6,6,6,6
975,0.956169758367151,0.956169758367151,0.956169758367151,0.953325891657282,0.958933282700661,623870.17511204,623870.17511204,623870.17511204,614466.914501655,633565.706823285,6,6,6,6,6
976,0.956353738475438,0.956353738475438,0.956353738475438,0.95351506809111,0.959111896321664,624497.789696396,624497.789696396,624497.789696396,615075.743039179,634212.990556224,6,6,6,6,6
977,0.956536995759179,0.956536995759179,0.956536995759179,0.953703522364428,0.959289787158916,625125.379654895,625125.379654895,625125.379654895,615684.529226359,634860.269130537,6,6,6,6,6
978,0.956719532770504,0.956719532770504,0.956719532770504,0.953891256971553,0.959466957823705,625752.944988987,625752.944988987,625752.944988987,616293.273067615,635507.542546286,6,6,6,6,6
979,0.956901352054241,0.956901352054241,0.956901352054241,0.954078274399759,0.959643410919738,626380.485700121,626380.485700121,626380.485700121,616901.974567364,636154.810803532,6,6,6,6,6
980,0.957082456147926,0.957082456147926,0.957082456147926,0.95426457712929,0.959819149043152,627008.001789745,627008.001789745,627008.001789745,617510.633730023,636802.073902338,6,6,6,6,6
981,0.957262847581814,0.957262847581814,0.957262847581814,0.954450167633367,0.959994174782523,627635.49325931,627635.49325931,627635.49325931,618119.25056001,637449.331842765,6,6,6,6,6
982,0.957442528878888,0.957442528878888,0.957442528878888,0.954635048378197,0.960168490718878,628262.960110264,628262.960110264,628262.960110264,618727.825061741,638096.584624874,6,6,6,6,6
983,0.95762150255487,0.95762150255487,0.95762150255487,0.95481922182299,0.960342099425706,628890.402344055,628890.402344055,628890.402344055,619336.357239632,638743.832248727,6,6,6,6,6
984,0.957799771118231,0.957799771118231,0.957799771118231,0.95500269041996,0.960515003468967,629517.819962132,629517.819962132,629517.819962132,619944.847098098,639391.074714386,6,6,6,6,6
985,0.957977337070203,0.957977337070203,0.957977337070203,0.955185456614341,0.960687205407105,630145.212965945,630145.212965945,630145.212965945,620553.294641552,640038.312021913,6,6,6,6,6
986,0.958154202904787,0.958154202904787,0.958154202904787,0.955367522844396,0.960858707791056,630772.58135694,630772.58135694,630772.58135694,621161.699874409,640685.544171369,6,6,6,6,6
987,0.958330371108767,0.958330371108767,0.958330371108767,0.955548891541427,0.961029513164263,631399.925136568,631399.925136568,631399.925136568,621770.062801082,641332.771162816,6,6,6,6,6
988,0.958505844161717,0.958505844161717,0.958505844161717,0.955729565129786,0.961199624062681,632027.244306275,632027.244306275,632027.244306275,622378.383425983,641979.992996315,6,6,6,6,6
989,0.958680624536012,0.958680624536012,0.958680624536012,0.955909546026884,0.961369043014795,632654.53886751,632654.53886751,632654.53886751,622986.661753525,642627.209671928,6,6,6,6,6
990,0.958854714696845,0.958854714696845,0.958854714696845,0.956088836643203,0.961537772541625,633281.808821721,633281.808821721,633281.808821721,623594.897788119,643274.421189717,6,6,6,6,6
991,0.959028117102227,0.959028117102227,0.959028117102227,0.956267439382306,0.961705815156742,633909.054170356,633909.054170356,633909.054170356,624203.091534176,643921.627549743,6,6,6,6,6
992,0.959200834203008,0.959200834203008,0.959200834203008,0.956445356640847,0.961873173366275,634536.274914862,634536.274914862,634536.274914862,624811.242996105,644568.828752069,6,6,6,6,6
993,0.959372868442882,0.959372868442882,0.959372868442882,0.956622590808583,0.962039849668926,635163.471056688,635163.471056688,635163.471056688,625419.352178315,645216.024796755,6,6,6,6,6
994,0.959544222258402,0.959544222258402,0.959544222258402,0.956799144268384,0.96220584655598,635790.64259728,635790.64259728,635790.64259728,626027.419085218,645863.215683864,6,6,6,6,6
995,0.959714898078985,0.959714898078985,0.959714898078985,0.956975019396242,0.962371166511313,636417.789538087,636417.789538087,636417.789538087,626635.443721219,646510.401413457,6,6,6,6,6
996,0.95988489832693,0.95988489832693,0.95988489832693,0.957150218561286,0.962535812011411,637044.911880554,637044.911880554,637044.911880554,627243.426090727,647157.581985595,6,6,6,6,6
997,0.960054225417426,0.960054225417426,0.960054225417426,0.957324744125789,0.962699785525373,637672.009626131,637672.009626131,637672.009626131,627851.366198149,647804.757400341,6,6,6,6,6
998,0.960222881758563,0.960222881758563,0.960222881758563,0.957498598445179,0.962863089514929,638299.082776263,638299.082776263,638299.082776263,628459.264047892,648451.927657756,6,6,6,6,6
999,0.960390869751342,0.960390869751342,0.960390869751342,0.957671783868053,0.96302572643445,638926.131332398,638926.131332398,638926.131332398,629067.119644361,649099.092757902,6,6,6,6,6
1000,0.960558191789689,0.960558191789689,0.960558191789689,0.957844302736185,0.963187698730957,639553.155295983,639553.155295983,639553.155295983,629674.932991961,649746.252700839,6,6,6,6,6
1001,0.960724850260468,0.960724850260468,0.960724850260468,0.958016157384539,0.963349008844136,640180.154668463,640180.154668463,640180.154668463,630282.704095098,650393.407486631,6,6,6,6,6
1002,0.960890847543484,0.960890847543484,0.960890847543484,0.958187350141279,0.963509659206347,640807.129451287,640807.129451287,640807.129451287,630890.432958174,651040.557115339,6,6,6,6,6
1003,0.961056186011507,0.961056186011507,0.961056186011507,0.958357883327779,0.963669652242641,641434.0796459,641434.0796459,641434.0796459,631498.119585594,651687.701587023,6,6,6,6,6
1004,0.961220868030271,0.961220868030271,0.961220868030271,0.958527759258639,0.963828990370765,642061.005253748,642061.005253748,642061.005253748,632105.76398176,652334.840901747,6,6,6,6,6
1005,0.961384895958495,0.961384895958495,0.961384895958495,0.958696980241688,0.963987676001179,642687.906276279,642687.906276279,642687.906276279,632713.366151074,652981.975059571,6,6,6,6,6
1006,0.961548272147888,0.961548272147888,0.961548272147888,0.958865548578004,0.964145711537066,643314.782714938,643314.782714938,643314.782714938,633320.926097938,653629.104060557,6,6,6,6,6
1007,0.961710998943167,0.961710998943167,0.961710998943167,0.959033466561918,0.964303099374343,643941.634571171,643941.634571171,643941.634571171,633928.443826752,654276.227904767,6,6,6,6,6
1008,0.961873078682062,0.961873078682062,0.961873078682062,0.959200736481032,0.964459841901678,644568.461846424,644568.461846424,644568.461846424,634535.919341918,654923.346592263,6,6,6,6,6
1009,0.962034513695334,0.962034513695334,0.962034513695334,0.959367360616225,0.964615941500496,645195.264542144,645195.264542144,645195.264542144,635143.352647835,655570.460123106,6,6,6,6,6
1010,0.96219530630678,0.96219530630678,0.96219530630678,0.959533341241667,0.964771400544994,645822.042659775,645822.042659775,645822.042659775,635750.743748901,656217.568497357,6,6,6,6,6
1011,0.962355458833253,0.962355458833253,0.962355458833253,0.959698680624829,0.964926221402154,646448.796200763,646448.796200763,646448.796200763,636358.092649516,656864.671715079,6,6,6,6,6
1012,0.962514973584668,0.962514973584668,0.962514973584668,0.959863381026497,0.965080406431756,647075.525166555,647075.525166555,647075.525166555,636965.399354077,657511.769776332,6,6,6,6,6
1013,0.962673852864013,0.962673852864013,0.962673852864013,0.96002744470078,0.965233957986386,647702.229558594,647702.229558594,647702.229558594,637572.663866981,658158.86268118,6,6,6,6,6
1014,0.962832098967367,0.962832098967367,0.962832098967367,0.960190873895125,0.965386878411454,648328.909378327,648328.909378327,648328.909378327,638179.886192626,658805.950429682,6,6,6,6,6
1015,0.962989714183907,0.962989714183907,0.962989714183907,0.960353670850328,0.965539170045202,648955.564627199,648955.564627199,648955.564627199,638787.066335406,659453.033021902,6,6,6,6,6
1016,0.963146700795922,0.963146700795922,0.963146700795922,0.960515837800542,0.965690835218719,649582.195306654,649582.195306654,649582.195306654,639394.204299718,660100.1104579,6,6,6,6,6
1017,0.963303061078824,0.963303061078824,0.963303061078824,0.960677376973295,0.965841876255954,650208.801418138,650208.801418138,650208.801418138,640001.300089957,660747.182737738,6,6,6,6,6
1018,0.963458797301162,0.963458797301162,0.963458797301162,0.960838290589494,0.965992295473725,650835.382963095,650835.382963095,650835.382963095,640608.353710516,661394.249861478,6,6,6,6,6
1019,0.96361391172463,0.96361391172463,0.96361391172463,0.960998580863445,0.966142095181736,651461.93994297,651461.93994297,651461.93994297,641215.365165789,662041.311829181,6,6,6,6,6
1020,0.963768406604087,0.963768406604087,0.963768406604087,0.961158250002859,0.966291277682588,652088.472359208,652088.472359208,652088.472359208,641822.334460169,662688.368640909,6,6,6,6,6
1021,0.963922284187559,0.963922284187559,0.963922284187559,0.961317300208866,0.96643984527179,652714.980213253,652714.980213253,652714.980213253,642429.261598048,663335.420296724,6,6,6,6,6
1022,0.964075546716262,0.964075546716262,0.964075546716262,0.961475733676025,0.966587800237775,653341.463506549,653341.463506549,653341.463506549,643036.146583819,663982.466796688,6,6,6,6,6
